"MasVnrType = BrkFace","MasVnrType = None","MasVnrType = Stone","MasVnrType = BrkCmn","MSZoning = RL","MSZoning = RM","MSZoning = C (all)","MSZoning = FV","MSZoning = RH","LotShape = Reg","LotShape = IR1","LotShape = IR2","LotShape = IR3","LandContour = Lvl","LandContour = Bnk","LandContour = Low","LandContour = HLS","LotConfig = Inside","LotConfig = FR2","LotConfig = Corner","LotConfig = CulDSac","LotConfig = FR3","Neighborhood = CollgCr","Neighborhood = Veenker","Neighborhood = Crawfor","Neighborhood = NoRidge","Neighborhood = Mitchel","Neighborhood = Somerst","Neighborhood = NWAmes","Neighborhood = OldTown","Neighborhood = BrkSide","Neighborhood = Sawyer","Neighborhood = NridgHt","Neighborhood = NAmes","Neighborhood = SawyerW","Neighborhood = IDOTRR","Neighborhood = MeadowV","Neighborhood = Edwards","Neighborhood = Timber","Neighborhood = Gilbert","Neighborhood = StoneBr","Neighborhood = ClearCr","Neighborhood = NPkVill","Neighborhood = Blmngtn","Neighborhood = BrDale","Neighborhood = SWISU","Neighborhood = Blueste","Condition1 = Norm","Condition1 = Feedr","Condition1 = PosN","Condition1 = Artery","Condition1 = RRAe","Condition1 = RRNn","Condition1 = RRAn","Condition1 = PosA","Condition1 = RRNe","BldgType = 1Fam","BldgType = 2fmCon","BldgType = Duplex","BldgType = TwnhsE","BldgType = Twnhs","HouseStyle = 2Story","HouseStyle = 1Story","HouseStyle = 1.5Fin","HouseStyle = 1.5Unf","HouseStyle = SFoyer","HouseStyle = SLvl","HouseStyle = 2.5Unf","HouseStyle = 2.5Fin","RoofStyle = Gable","RoofStyle = Hip","RoofStyle = Gambrel","RoofStyle = Mansard","RoofStyle = Flat","RoofStyle = Shed","Exterior1st = VinylSd","Exterior1st = MetalSd","Exterior1st = Wd Sdng","Exterior1st = HdBoard","Exterior1st = BrkFace","Exterior1st = WdShing","Exterior1st = CemntBd","Exterior1st = Plywood","Exterior1st = AsbShng","Exterior1st = Stucco","Exterior1st = BrkComm","Exterior1st = AsphShn","Exterior1st = Stone","Exterior1st = ImStucc","Exterior1st = CBlock","Exterior2nd = VinylSd","Exterior2nd = MetalSd","Exterior2nd = Wd Shng","Exterior2nd = HdBoard","Exterior2nd = Plywood","Exterior2nd = Wd Sdng","Exterior2nd = CmentBd","Exterior2nd = BrkFace","Exterior2nd = Stucco","Exterior2nd = AsbShng","Exterior2nd = Brk Cmn","Exterior2nd = ImStucc","Exterior2nd = AsphShn","Exterior2nd = Stone","Exterior2nd = Other","Exterior2nd = CBlock","Foundation = PConc","Foundation = CBlock","Foundation = BrkTil","Foundation = Wood","Foundation = Slab","Foundation = Stone","BsmtExposure = No","BsmtExposure = Gd","BsmtExposure = Mn","BsmtExposure = Av","BsmtExposure = NA","CentralAir = Y","CentralAir = N","Electrical = SBrkr","Electrical = FuseF","Electrical = FuseA","Electrical = FuseP","Electrical = Mix","Electrical = NA","GarageType = Attchd","GarageType = Detchd","GarageType = BuiltIn","GarageType = CarPort","GarageType = NA","GarageType = Basment","GarageType = 2Types","PavedDrive = Y","PavedDrive = N","PavedDrive = P","Fence = NA","Fence = MnPrv","Fence = GdWo","Fence = GdPrv","Fence = MnWw","SaleType = WD","SaleType = New","SaleType = COD","SaleType = ConLD","SaleType = ConLI","SaleType = CWD","SaleType = ConLw","SaleType = Con","SaleType = Oth","SaleCondition = Normal","SaleCondition = Abnorml","SaleCondition = Partial","SaleCondition = AdjLand","SaleCondition = Alloca","SaleCondition = Family","MasVnrArea","LotFrontage","GarageFinish","Functional","BsmtFinType1","ExterQual","ExterCond","BsmtQual","BsmtCond","HeatingQC","KitchenQual","FireplaceQu","GarageQual","GarageCond","GarageYrBlt2","MSSubClass","Id","LotArea","OverallQual","OverallCond","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","1stFlrSF","2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","YrSold","Remod","SalePrice"
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,34.0,2.0,8.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2005.0,120.0,1043.0,5381.0,6.0,5.0,2005.0,900.0,406.0,1306.0,1306.0,0.0,1306.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,624.0,170.0,63.0,0.0,8.0,2009.0,0.0,196000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,86.0,1.0,8.0,6.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,1990.0,60.0,1044.0,11839.0,7.0,5.0,1990.0,1085.0,390.0,1475.0,1532.0,797.0,2329.0,1.0,2.0,1.0,4.0,10.0,1.0,2.0,514.0,192.0,121.0,0.0,5.0,2008.0,0.0,262280.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.27574468085106,1.0,6.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,3.0,1955.0,20.0,1046.0,13680.0,3.0,5.0,1955.0,0.0,0.0,0.0,1733.0,0.0,1733.0,0.0,2.0,0.0,4.0,8.0,1.0,2.0,452.0,0.0,0.0,0.0,6.0,2009.0,0.0,139600.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,208.0,85.0,3.0,8.0,6.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,2005.0,60.0,1047.0,16056.0,9.0,5.0,2005.0,240.0,1752.0,1992.0,1992.0,876.0,2868.0,0.0,3.0,1.0,4.0,11.0,1.0,3.0,716.0,214.0,108.0,0.0,7.0,2006.0,5.0,556581.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,8.0,6.0,3.0,3.0,4.0,3.0,5.0,3.0,0.0,3.0,3.0,1996.0,20.0,1048.0,9245.0,5.0,5.0,1994.0,686.0,304.0,990.0,990.0,0.0,990.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,672.0,0.0,0.0,0.0,2.0,2008.0,5.0,145000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1960.0,20.0,1049.0,21750.0,5.0,4.0,1960.0,0.0,0.0,0.0,1771.0,0.0,1771.0,0.0,1.0,0.0,3.0,9.0,1.0,2.0,336.0,0.0,0.0,0.0,11.0,2009.0,1.0,115000.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,3.0,8.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,0.0,3.0,3.0,2007.0,20.0,1051.0,8993.0,7.0,5.0,2007.0,0.0,1302.0,1302.0,1302.0,0.0,1302.0,0.0,2.0,0.0,3.0,6.0,0.0,2.0,436.0,0.0,22.0,0.0,8.0,2007.0,0.0,176485.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,3.0,8.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2007.0,20.0,1052.0,11175.0,7.0,5.0,2007.0,0.0,1316.0,1316.0,1316.0,0.0,1316.0,0.0,2.0,0.0,3.0,6.0,1.0,2.0,440.0,0.0,20.0,0.0,10.0,2007.0,0.0,200141.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,272.0,100.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1964.0,60.0,1053.0,9500.0,6.0,6.0,1964.0,442.0,374.0,816.0,1127.0,850.0,1977.0,0.0,1.0,1.0,4.0,9.0,1.0,2.0,540.0,0.0,52.0,0.0,6.0,2007.0,3.0,165000.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,68.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,1957.0,20.0,1054.0,8562.0,5.0,6.0,1957.0,383.0,833.0,1216.0,1526.0,0.0,1526.0,0.0,1.0,0.0,4.0,7.0,1.0,1.0,364.0,116.0,78.0,0.0,5.0,2010.0,1.0,144500.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.0,90.0,3.0,8.0,6.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2002.0,60.0,1055.0,11367.0,8.0,5.0,2002.0,932.0,133.0,1065.0,1091.0,898.0,1989.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,586.0,199.0,60.0,0.0,11.0,2006.0,0.0,255000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,104.0,3.0,8.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1976.0,20.0,1056.0,11361.0,6.0,5.0,1976.0,644.0,549.0,1193.0,1523.0,0.0,1523.0,0.0,2.0,0.0,3.0,7.0,1.0,2.0,478.0,0.0,0.0,0.0,5.0,2008.0,0.0,180000.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,43.0,2.0,8.0,6.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2005.0,120.0,1057.0,7052.0,7.0,5.0,2005.0,659.0,705.0,1364.0,1364.0,0.0,1364.0,1.0,2.0,0.0,2.0,6.0,1.0,2.0,484.0,192.0,36.0,0.0,6.0,2006.0,0.0,185850.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0,96.0,3.0,8.0,6.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,2008.0,60.0,1059.0,11308.0,9.0,5.0,2008.0,936.0,168.0,1104.0,1130.0,1054.0,2184.0,1.0,2.0,1.0,3.0,10.0,1.0,3.0,836.0,0.0,102.0,0.0,7.0,2009.0,0.0,335000.0
